text,labels
"
Trump said Tuesday that he's ""looking into"" the idea, saying making 3D plastic guns available to the public ""doesn't seem to make much sense!""
Doesn't make much sense?
Are you people serious?
Why, yes, yes they are serious",has_propaganda
"
And that shows that all their #MeToo rhetoric is pure politically-motivated hypocrisy — as if anyone didn’t know that by now",has_propaganda
"'
Patterson, too, defended Clinton – by comparing his sexual affairs in office with those of two preceding Democratic presidents",no_propaganda
"
It appears that CNN is setting the wheels in motion for a lawsuit against the White House for removing the press credentials of Jim Acosta following a tense incident Wednesday during a news conference at the White House",has_propaganda
"
Becerra’s statement, “it needlessly endangered our children, our loved ones and our men and women in law enforcement,” is preposterous left-wing political argle-bargle",has_propaganda
 Keith Ellison (D-MN) is the epitome of an effeminate man today in America,has_propaganda
"How Do You Like Paying For Sexual Harassment Settlements from Your Congress, America?

How Do You Like Paying For Sexual Harassment Settlements from Your Congress, America?
Please help support us with cryptocurrency donations",has_propaganda
"com/65rP9xWWyI — Ryan Saavedra (@RealSaavedra) November 8, 2018
Jim Acosta, you're lying",no_propaganda
"
For those who don’t recall, police egregiously released the search warrant findings of Jean’s apartment on the day his family buried his dead body",has_propaganda
"
According to Ritter, the entire debacle has shown that if Saudi Arabia cannot contain the Houthi’s missile capabilities, it cannot possibly hope to take on Iran, which possesses a significantly more advanced military than the Houthis do on their own",no_propaganda
"
On Sunday, Monahan tweeted to Ellison: “This is not going away and you are making it worse for you, your family and district by lying, smearing, getting others to do your dirty work, victim shaming, etc",has_propaganda
"Blue Privilege: Amber Guyger Free on Bail as Activists Who Peacefully Protested Her Rot in Jail

The case of Amber Guyger, the police officer who admitted to shooting 26-year-old Botham Jean in his apartment for no reason, is a glaring example of “blue privilege” at work in our society",has_propaganda
"
If you ask me, all she's looking for here will only hurt herself and her own party",has_propaganda
"”


",no_propaganda
"
Not only did Acosta refuse to hand over the microphone, but he pushed the female interns hand away when she tried to follow the presidents request to take the microphone away from Acosta, who has disputed the accusation claiming he never put his hands on the young woman",no_propaganda
"
There are civil service laws we have to adhere to,” said Hall",no_propaganda
"
We also knew from the layout of the compound they would have an advantage if we didn’t deploy tactfully and quickly",no_propaganda
"Horrifying Details Released: 2 Jihadi Muslims At Deadly NM Islamic Compound Hit With New Charges

Siraj Ibn Wahhaj and one of his devout wives were charged with abuse of a child resulting in the death of a child and conspiracy to commit abuse of a child",has_propaganda
"
The yanking of the physical credential, by the way, isn’t exactly a grave hardship",has_propaganda
"
It's not quite the first time for Keith X",no_propaganda
"Madagascar Hospitals On High Alert: ‘No One Is Safe’ From The Black Plague

Travelers are being warned to keep their distance from areas of Madagascar affected by the bubonic plague",has_propaganda
"
Now, as more details emerge, this special treatment has moved to a level that is even more insidious",no_propaganda
"

Kritarch Patti Saris, who thinks it is the job of District Court judges to micromanage the deportation system of the United States, got her wish",has_propaganda
" Paul Craig Roberts, La",no_propaganda
 Acosta — whose testy questions had touched off Mr,has_propaganda
"Dallas Chief Says She Can’t Fire Amber Guyger for Killing Botham Jean - Dept Rules Imply Otherwise

Dallas, TX — As citizens call for justice in the case of Dallas police officer Amber Guyger — the cop who killed the innocent Botham Jean in his own home — the controversy continues to grow",has_propaganda
"

The disease tends to make a comeback each hot rainy season, from September to April",no_propaganda
"""
The president described Acosta as ""unbelievably rude to [White House Press Secretary] Sarah Huckabee, who’s a wonderful woman,"" and said his administration is drawing up ""rules and regulations"" for White House reporters",has_propaganda
"Shock: Black Death Patients Are ESCAPING The Hospital Over Fear Of Needles As Officials Worry Plague Could Spread

Patients in Madagascar who are currently suffering from the plague have “escaped” multiple hospitals in the area over fears of needles and hospital treatment as a whole, according to a shocking report in The Sun newspaper",has_propaganda
"
Thank you!
For decades, Americans have known that very sick things happen behind the scenes in Washington D",has_propaganda
"""
""This was a test and I think we passed the test,"" he said",no_propaganda
"
While residents can certainly sleep better knowing that they don’t have to fear a killer cop walking into their apartment and murdering them, the family of Botham Jean likely sees this as one more instance of injustice",has_propaganda
"
Symptoms of the plague include a very high fever, coughing (potentially coughing up blood), and headaches",no_propaganda
"
During the meeting, as Chief Renee Hall dodged several questions over the details of the arrest, she did go out of her way to answer the question of why Guyger is still collecting a paycheck from their department",no_propaganda
